"age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y"
61,"technician","married","secondary","no",1191,"no","no","cellular",21,"may",214,4,-1,0,"unknown","yes"
46,"self-employed","married","secondary","no",706,"no","no","cellular",21,"may",588,1,386,3,"failure","yes"
70,"management","married","secondary","no",4,"no","no","cellular",21,"may",122,1,85,9,"failure","no"
71,"retired","married","primary","no",3230,"no","no","cellular",24,"may",341,2,133,3,"failure","yes"
55,"services","divorced","secondary","no",379,"no","no","cellular",27,"may",275,3,219,2,"other","no"
29,"blue-collar","single","tertiary","no",455,"no","no","telephone",27,"may",214,2,36,1,"success","yes"
26,"student","single","secondary","no",4613,"no","no","cellular",28,"may",663,3,196,2,"other","yes"
65,"retired","divorced","primary","no",1840,"no","no","cellular",1,"jun",383,2,188,5,"failure","no"
51,"management","married","tertiary","no",0,"no","no","unknown",7,"jun",302,1,-1,0,"unknown","yes"
56,"admin.","married","secondary","no",699,"no","no","unknown",7,"jun",54,1,-1,0,"unknown","no"
22,"services","single","secondary","no",361,"no","no","telephone",7,"jun",140,4,367,2,"failure","no"
34,"management","married","tertiary","no",158,"no","no","cellular",9,"jun",190,1,92,9,"success","yes"
80,"retired","married","secondary","no",8304,"no","no","telephone",9,"jun",712,1,64,12,"failure","yes"
30,"technician","single","secondary","no",2371,"no","no","cellular",14,"jun",661,1,384,2,"other","yes"
27,"admin.","single","unknown","no",861,"no","no","cellular",14,"jun",212,4,-1,0,"unknown","yes"
56,"admin.","married","secondary","no",602,"no","no","cellular",14,"jun",458,1,130,8,"success","yes"
30,"admin.","married","secondary","no",166,"no","no","unknown",14,"jun",30,1,-1,0,"unknown","no"
68,"retired","divorced","primary","no",2027,"no","no","cellular",15,"jun",619,2,92,2,"success","yes"
63,"retired","married","secondary","no",23047,"no","no","cellular",17,"jun",530,1,139,2,"other","no"
71,"retired","married","secondary","no",29941,"no","no","telephone",18,"jun",80,1,71,3,"other","no"
25,"blue-collar","single","secondary","no",303,"no","no","cellular",18,"jun",252,1,92,1,"success","yes"
64,"retired","divorced","primary","no",109,"no","no","cellular",23,"jun",706,1,225,2,"success","yes"
27,"management","single","tertiary","no",6791,"no","no","cellular",24,"jun",136,5,94,30,"failure","no"
47,"management","single","tertiary","no",334,"yes","no","cellular",28,"jun",614,3,94,9,"success","yes"
38,"management","single","tertiary","no",623,"no","no","cellular",28,"jun",297,4,144,4,"other","yes"
45,"management","married","unknown","no",2724,"no","no","cellular",28,"jun",359,2,182,1,"success","yes"
39,"management","married","tertiary","no",2939,"no","no","cellular",29,"jun",385,1,165,2,"success","no"
32,"management","single","tertiary","no",623,"no","no","cellular",6,"jul",335,3,194,2,"failure","yes"
46,"management","divorced","tertiary","no",558,"no","no","cellular",6,"jul",319,1,-1,0,"unknown","yes"
42,"management","married","tertiary","no",298,"no","no","cellular",8,"jul",214,4,115,6,"failure","no"
70,"retired","married","primary","no",2795,"no","no","cellular",8,"jul",480,1,181,2,"success","yes"
66,"retired","divorced","unknown","no",53,"no","no","cellular",12,"jul",562,4,-1,0,"unknown","yes"
25,"management","single","tertiary","no",380,"no","no","cellular",12,"jul",167,1,-1,0,"unknown","no"
36,"management","married","tertiary","no",93,"no","no","cellular",12,"jul",262,2,182,7,"failure","yes"
33,"management","single","tertiary","no",1962,"no","no","cellular",13,"jul",363,1,181,1,"failure","yes"
29,"self-employed","single","tertiary","no",1579,"no","no","cellular",13,"jul",178,1,181,4,"success","yes"
63,"retired","married","tertiary","no",4692,"yes","no","cellular",13,"jul",88,1,181,2,"failure","no"
27,"admin.","single","tertiary","no",4738,"no","no","cellular",13,"jul",752,1,-1,0,"unknown","no"
24,"student","single","primary","no",1235,"no","no","cellular",14,"jul",334,4,93,6,"other","yes"
30,"technician","single","secondary","no",1112,"no","no","cellular",14,"jul",133,3,-1,0,"unknown","no"
27,"student","single","unknown","no",132,"no","no","cellular",14,"jul",276,1,-1,0,"unknown","yes"
68,"retired","married","secondary","no",2469,"yes","no","telephone",15,"jul",552,2,-1,0,"unknown","yes"
64,"retired","married","secondary","no",588,"no","no","cellular",16,"jul",574,1,179,3,"success","yes"
26,"admin.","married","secondary","no",2469,"no","no","cellular",16,"jul",136,8,-1,0,"unknown","no"
52,"technician","married","tertiary","no",2506,"no","no","cellular",16,"jul",377,1,228,3,"failure","no"
30,"admin.","married","secondary","no",1081,"no","no","cellular",16,"jul",222,2,-1,0,"unknown","no"
32,"services","married","primary","no",164,"yes","no","unknown",17,"jul",19,1,-1,0,"unknown","no"
58,"blue-collar","divorced","primary","no",1299,"no","no","cellular",19,"jul",128,2,234,2,"failure","no"
35,"admin.","single","secondary","no",321,"no","no","cellular",21,"jul",143,1,412,3,"other","yes"
54,"management","divorced","tertiary","no",5475,"no","no","cellular",22,"jul",321,4,-1,0,"unknown","yes"
33,"admin.","single","tertiary","no",146,"no","no","cellular",23,"jul",351,3,-1,0,"unknown","yes"
28,"admin.","single","tertiary","no",313,"no","yes","cellular",26,"jul",461,2,326,4,"failure","no"
39,"unemployed","married","primary","no",7005,"yes","no","cellular",28,"jul",429,2,184,3,"success","yes"
64,"retired","married","secondary","no",1574,"no","no","telephone",29,"jul",301,3,-1,0,"unknown","yes"
27,"technician","single","secondary","no",842,"no","no","cellular",30,"jul",273,1,91,1,"other","no"
83,"housemaid","divorced","primary","no",5944,"no","no","cellular",30,"jul",200,3,-1,0,"unknown","no"
35,"self-employed","married","tertiary","no",980,"no","no","cellular",2,"aug",428,2,336,6,"failure","no"
34,"management","married","secondary","no",369,"no","no","cellular",2,"aug",868,3,342,4,"failure","yes"
65,"retired","divorced","unknown","no",300,"no","no","cellular",2,"aug",245,2,-1,0,"unknown","no"
53,"admin.","single","secondary","no",2398,"yes","no","cellular",2,"aug",317,1,180,2,"failure","yes"
33,"student","single","unknown","no",2321,"no","no","cellular",2,"aug",308,1,109,4,"failure","no"
30,"student","single","secondary","no",3096,"no","no","cellular",2,"aug",226,3,188,1,"failure","no"
48,"housemaid","single","primary","no",46,"no","no","cellular",3,"aug",113,2,180,1,"failure","yes"
29,"management","married","tertiary","no",198,"yes","no","cellular",3,"aug",1179,1,-1,0,"unknown","no"
63,"entrepreneur","married","secondary","no",3904,"no","no","telephone",4,"aug",250,2,187,2,"success","yes"
53,"management","married","tertiary","no",18931,"no","no","cellular",5,"aug",224,1,86,23,"other","no"
56,"management","divorced","tertiary","no",2037,"no","no","cellular",5,"aug",318,1,91,6,"failure","yes"
32,"management","single","tertiary","no",1077,"no","no","cellular",5,"aug",200,1,717,4,"failure","no"
37,"management","married","tertiary","no",2283,"no","no","cellular",6,"aug",303,2,92,4,"success","yes"
27,"technician","single","tertiary","no",401,"no","no","cellular",6,"aug",218,3,93,2,"success","yes"
47,"management","married","tertiary","no",2306,"no","no","telephone",6,"aug",239,4,-1,0,"unknown","yes"
52,"technician","married","tertiary","no",0,"no","no","cellular",9,"aug",145,3,94,4,"success","no"
44,"entrepreneur","married","tertiary","no",121,"no","no","cellular",10,"aug",412,1,-1,0,"unknown","yes"
32,"technician","married","secondary","no",473,"no","yes","cellular",10,"aug",1064,1,95,3,"success","yes"
56,"technician","divorced","secondary","no",3450,"no","no","cellular",10,"aug",507,1,181,2,"success","yes"
46,"self-employed","divorced","secondary","no",0,"no","no","unknown",10,"aug",6,1,-1,0,"unknown","no"
35,"self-employed","married","tertiary","no",2427,"no","no","cellular",12,"aug",175,3,31,10,"success","yes"
48,"unemployed","married","secondary","no",926,"no","no","cellular",12,"aug",504,2,178,10,"success","yes"
61,"retired","married","secondary","no",523,"no","no","cellular",13,"aug",211,3,183,4,"success","yes"
29,"management","single","tertiary","no",1673,"no","no","cellular",16,"aug",200,2,159,3,"other","no"
27,"admin.","single","secondary","no",416,"no","no","unknown",17,"aug",8,1,-1,0,"unknown","no"
28,"services","single","secondary","no",2685,"no","yes","unknown",24,"aug",5,1,-1,0,"unknown","no"
31,"technician","single","secondary","no",18,"no","no","unknown",31,"aug",27,1,-1,0,"unknown","no"
65,"retired","divorced","primary","no",1840,"no","no","cellular",1,"sep",191,2,92,7,"failure","no"
37,"management","married","tertiary","no",1113,"no","no","cellular",1,"sep",265,2,183,2,"success","yes"
45,"technician","married","secondary","no",814,"no","no","cellular",1,"sep",691,2,-1,0,"unknown","no"
30,"self-employed","married","tertiary","no",805,"yes","no","unknown",1,"sep",20,1,478,2,"other","no"
21,"student","single","secondary","no",357,"no","no","cellular",2,"sep",115,3,-1,0,"unknown","no"
41,"unemployed","single","tertiary","no",7968,"no","no","cellular",2,"sep",404,1,184,4,"success","yes"
88,"retired","married","primary","no",648,"no","no","telephone",3,"sep",318,1,-1,0,"unknown","no"
35,"admin.","married","secondary","no",1204,"no","no","cellular",3,"sep",789,2,-1,0,"unknown","no"
57,"retired","married","primary","no",1947,"no","no","cellular",3,"sep",126,1,185,7,"success","no"
60,"admin.","married","secondary","no",12980,"no","no","cellular",3,"sep",177,2,182,1,"success","no"
41,"housemaid","married","primary","no",379,"no","yes","unknown",4,"sep",9,1,-1,0,"unknown","no"
48,"management","married","tertiary","no",0,"yes","no","cellular",6,"sep",194,2,125,6,"failure","yes"
39,"admin.","married","secondary","no",179,"no","no","unknown",6,"sep",36,1,-1,0,"unknown","no"
26,"admin.","single","tertiary","no",760,"yes","no","cellular",6,"sep",164,2,186,7,"success","no"
36,"admin.","married","secondary","no",194,"yes","yes","cellular",7,"sep",120,3,-1,0,"unknown","no"
26,"unemployed","single","secondary","no",4,"no","no","unknown",7,"sep",8,1,-1,0,"unknown","no"
31,"technician","married","tertiary","no",1570,"yes","no","cellular",8,"sep",213,4,184,5,"success","no"
84,"retired","married","tertiary","no",4761,"no","no","telephone",9,"sep",1405,1,92,3,"failure","yes"
37,"unemployed","married","secondary","no",1978,"no","no","cellular",9,"sep",404,1,182,1,"success","yes"
31,"management","married","tertiary","no",877,"no","no","cellular",9,"sep",209,1,92,8,"success","yes"
69,"retired","married","unknown","no",426,"no","no","telephone",10,"sep",211,2,185,2,"success","yes"
37,"services","single","tertiary","no",1189,"no","no","cellular",13,"sep",323,9,199,4,"other","yes"
25,"student","single","secondary","no",486,"no","no","cellular",13,"sep",273,3,199,4,"failure","yes"
21,"student","single","unknown","no",1506,"no","no","cellular",14,"sep",340,1,-1,0,"unknown","yes"
74,"retired","married","tertiary","no",1843,"no","no","cellular",15,"sep",251,2,184,3,"success","yes"
30,"technician","single","tertiary","no",0,"no","no","cellular",15,"sep",214,2,-1,0,"unknown","no"
29,"management","married","tertiary","no",247,"no","no","cellular",16,"sep",143,2,587,3,"failure","yes"
75,"retired","divorced","primary","no",852,"no","no","cellular",16,"sep",228,1,185,1,"failure","no"
58,"management","divorced","unknown","no",2986,"no","no","cellular",16,"sep",414,1,91,5,"other","yes"
31,"student","single","secondary","no",0,"no","no","cellular",22,"sep",173,1,-1,0,"unknown","no"
44,"management","divorced","tertiary","no",2367,"no","no","cellular",22,"sep",263,1,184,6,"success","yes"
23,"technician","single","secondary","no",283,"yes","no","cellular",22,"sep",175,1,184,2,"success","yes"
33,"management","single","tertiary","no",224,"no","no","cellular",23,"sep",409,2,92,4,"success","yes"
31,"blue-collar","married","secondary","no",812,"yes","no","cellular",23,"sep",245,1,-1,0,"unknown","no"
72,"retired","married","primary","no",4657,"no","no","cellular",27,"sep",132,4,94,16,"other","no"
34,"management","married","tertiary","no",812,"no","no","cellular",27,"sep",156,2,279,1,"failure","no"
39,"technician","married","tertiary","no",386,"no","no","cellular",29,"sep",201,2,-1,0,"unknown","no"
21,"technician","single","secondary","no",519,"no","no","unknown",4,"oct",5,1,-1,0,"unknown","no"
28,"management","single","tertiary","no",616,"yes","no","cellular",7,"oct",116,1,503,2,"success","no"
55,"admin.","divorced","secondary","no",0,"yes","yes","cellular",7,"oct",122,1,245,4,"failure","no"
32,"admin.","married","secondary","no",1229,"no","no","cellular",11,"oct",485,1,182,1,"success","no"
46,"admin.","married","secondary","no",171,"yes","yes","cellular",11,"oct",251,1,430,1,"failure","no"
43,"admin.","single","secondary","no",386,"no","no","cellular",12,"oct",242,1,92,4,"success","no"
43,"technician","married","secondary","no",297,"yes","no","cellular",14,"oct",119,3,-1,0,"unknown","no"
51,"management","married","tertiary","no",469,"no","no","cellular",14,"oct",491,1,182,3,"success","yes"
45,"management","married","secondary","no",2897,"no","no","cellular",15,"oct",531,4,105,7,"failure","no"
28,"management","married","tertiary","no",1918,"no","no","cellular",18,"oct",333,1,616,1,"failure","no"
45,"management","single","tertiary","no",2048,"yes","no","cellular",18,"oct",310,1,804,1,"failure","yes"
34,"technician","married","secondary","no",159,"yes","no","cellular",18,"oct",252,1,-1,0,"unknown","yes"
25,"admin.","single","tertiary","no",1734,"no","no","cellular",19,"oct",366,1,-1,0,"unknown","no"
52,"admin.","married","secondary","no",423,"yes","yes","cellular",20,"oct",139,2,96,7,"failure","no"
46,"technician","married","secondary","no",9299,"no","no","cellular",21,"oct",201,5,94,3,"success","no"
25,"technician","single","secondary","no",325,"no","no","cellular",22,"oct",716,3,-1,0,"unknown","yes"
31,"technician","single","secondary","no",845,"yes","no","cellular",22,"oct",168,2,-1,0,"unknown","no"
47,"admin.","single","secondary","no",1693,"yes","no","cellular",22,"oct",608,2,92,4,"other","yes"
77,"retired","divorced","primary","no",2693,"no","no","cellular",25,"oct",83,2,94,12,"other","no"
44,"technician","single","unknown","no",11115,"no","no","cellular",25,"oct",189,1,185,4,"success","no"
36,"technician","married","tertiary","no",844,"yes","yes","cellular",25,"oct",129,1,-1,0,"unknown","no"
28,"services","single","tertiary","no",441,"no","no","cellular",8,"nov",106,1,-1,0,"unknown","no"
64,"retired","married","tertiary","no",2059,"no","yes","cellular",9,"nov",326,1,95,1,"other","no"
71,"retired","married","secondary","no",2064,"no","no","cellular",9,"nov",379,2,92,3,"failure","no"
48,"admin.","married","secondary","no",178,"no","no","cellular",10,"nov",228,1,-1,0,"unknown","no"
66,"retired","married","secondary","no",3409,"no","no","cellular",15,"nov",414,2,27,6,"failure","no"
70,"retired","married","primary","no",324,"no","no","cellular",15,"nov",78,1,96,7,"success","no"
75,"retired","divorced","tertiary","no",3810,"yes","no","cellular",16,"nov",262,1,183,1,"failure","yes"
25,"student","single","secondary","no",358,"no","no","cellular",16,"nov",330,1,-1,0,"unknown","yes"
57,"blue-collar","married","secondary","no",668,"no","no","telephone",17,"nov",508,4,-1,0,"unknown","no"
